"Airport ID","Name","City","Country","IATA","ICAO","Latitude","Longitude","Altitude","Timezone","DST","Tz database time zone","Type","Source"
5703,"Bukoba Airport","Bukoba","Tanzania","BKZ","HTBU",-1.3319999999999999,31.8212,3784,"3","U","Africa/Dar_es_Salaam","airport","OurAirports"
5704,"Kigoma Airport","Kigoma","Tanzania","TKQ","HTKA",-4.8862,29.6709,2700,"3","U","Africa/Dar_es_Salaam","airport","OurAirports"
5706,"Musoma Airport","Musoma","Tanzania","MUZ","HTMU",-1.5030000000000001,33.8021,3806,"3","U","Africa/Dar_es_Salaam","airport","OurAirports"
5707,"Shinyanga Airport","Shinyanga","Tanzania","SHY","HTSY",-3.6093,33.5035,3800,"3","U","Africa/Dar_es_Salaam","airport","OurAirports"
5708,"Tabora Airport","Tabora","Tanzania","TBO","HTTB",-5.076389789581299,32.833301544189446,3868,"3","U","Africa/Dar_es_Salaam","airport","OurAirports"
5709,"Arua Airport","Arua","Uganda","RUA","HUAR",3.0499999523162837,30.91699981689453,3951,"3","U","Africa/Kampala","airport","OurAirports"
5710,"Gulu Airport","Gulu","Uganda","ULU","HUGU",2.805560111999512,32.271800994873054,3510,"3","U","Africa/Kampala","airport","OurAirports"
5714,"Aberdeen Regional Airport","Aberdeen","United States","ABR","KABR",45.44910049438477,-98.42179870605469,1302,"-6","A","America/Chicago","airport","OurAirports"
5717,"Alamogordo White Sands Regional Airport","Alamogordo","United States","ALM","KALM",32.839900970500004,-105.990997314,4200,"-7","A","America/Denver","airport","OurAirports"
5719,"Walla Walla Regional Airport","Walla Walla","United States","ALW","KALW",46.09489822,-118.288002,1194,"-8","A","America/Los_Angeles","airport","OurAirports"
5721,"Watertown Regional Airport","Watertown","United States","ATY","KATY",44.91400146,-97.15470123,1749,"-6","A","America/Chicago","airport","OurAirports"
5722,"Bradford Regional Airport","Bradford","United States","BFD","KBFD",41.8031005859375,-78.64009857177734,2143,"-5","A","America/New_York","airport","OurAirports"
5723,"Western Neb. Rgnl/William B. Heilig Airport","Scottsbluff","United States","BFF","KBFF",41.87400055,-103.5960007,3967,"-7","A","America/Denver","airport","OurAirports"
5724,"Raleigh County Memorial Airport","Beckley","United States","BKW","KBKW",37.787300109899995,-81.1241989136,2504,"-5","A","America/New_York","airport","OurAirports"
5730,"North Central West Virginia Airport","Clarksburg","United States","CKB","KCKB",39.2966003418,-80.2281036377,1217,"-5","A","America/New_York","airport","OurAirports"
5732,"Houghton County Memorial Airport","Hancock","United States","CMX","KCMX",47.16839981079102,-88.48909759521484,1095,"-5","A","America/New_York","airport","OurAirports"
5733,"Dodge City Regional Airport","Dodge City","United States","DDC","KDDC",37.76340103149414,-99.9655990600586,2594,"-6","A","America/Chicago","airport","OurAirports"
5734,"DuBois Regional Airport","Du Bois","United States","DUJ","KDUJ",41.17829895,-78.8986969,1817,"-5","A","America/New_York","airport","OurAirports"
5736,"Elko Regional Airport","Elko","United States","EKO","KEKO",40.82490158081055,-115.79199981689452,5140,"-8","A","America/Los_Angeles","airport","OurAirports"
5739,"Wokal Field Glasgow International Airport","Glasgow","United States","GGW","KGGW",48.212502,-106.614998,2296,"-7","A","America/Denver","airport","OurAirports"
5740,"Central Nebraska Regional Airport","Grand Island","United States","GRI","KGRI",40.96749877929688,-98.30960083007812,1847,"-6","A","America/Chicago","airport","OurAirports"
5745,"Jamestown Regional Airport","Jamestown","United States","JMS","KJMS",46.92969894,-98.67819977,1500,"-6","A","America/Chicago","airport","OurAirports"
5746,"Laramie Regional Airport","Laramie","United States","LAR","KLAR",41.31209945678711,-105.6750030517578,7284,"-7","A","America/Denver","airport","OurAirports"
5747,"Arnold Palmer Regional Airport","Latrobe","United States","LBE","KLBE",40.27590179,-79.40480042,1199,"-5","A","America/New_York","airport","OurAirports"
5748,"North Platte Regional Airport Lee Bird Field","North Platte","United States","LBF","KLBF",41.12620163,-100.6839981,2777,"-6","A","America/Chicago","airport","OurAirports"
5750,"Crater Lake-Klamath Regional Airport","Klamath Falls","United States","LMT","KLMT",42.156101,-121.733002,4095,"-8","A","America/Los_Angeles","airport","OurAirports"
5752,"Lewistown Municipal Airport","Lewistown","United States","LWT","KLWT",47.04930114746094,-109.46700286865234,4170,"-7","A","America/Denver","airport","OurAirports"
5755,"Frank Wiley Field","Miles City","United States","MLS","KMLS",46.428001403808594,-105.88600158691406,2630,"-7","A","America/Denver","airport","OurAirports"
5760,"Pocatello Regional Airport","Pocatello","United States","PIH","KPIH",42.9098014831543,-112.59600067138672,4452,"-7","A","America/Denver","airport","OurAirports"
5761,"Pierre Regional Airport","Pierre","United States","PIR","KPIR",44.38270187,-100.2860031,1744,"-6","A","America/Chicago","airport","OurAirports"
5765,"Rhinelander Oneida County Airport","Rhinelander","United States","RHI","KRHI",45.63119888305664,-89.46749877929688,1624,"-6","A","America/Chicago","airport","OurAirports"
5766,"Southwest Wyoming Regional Airport","Rock Springs","United States","RKS","KRKS",41.5942,-109.065001,6764,"-7","A","America/Denver","airport","OurAirports"
5769,"Sheridan County Airport","Sheridan","United States","SHR","KSHR",44.76919937133789,-106.9800033569336,4021,"-7","A","America/Denver","airport","OurAirports"
5770,"Adirondack Regional Airport","Saranac Lake","United States","SLK","KSLK",44.38529968261719,-74.2061996459961,1663,"-5","A","America/New_York","airport","OurAirports"
5771,"Salina Municipal Airport","Salina","United States","SLN","KSLN",38.79100036621094,-97.6521987915039,1288,"-6","A","America/Chicago","airport","OurAirports"
5777,"Worland Municipal Airport","Worland","United States","WRL","KWRL",43.9656982421875,-107.95099639892578,4227,"-7","A","America/Denver","airport","OurAirports"
5779,"Yakima Air Terminal McAllister Field","Yakima","United States","YKM","KYKM",46.56819916,-120.5439987,1099,"-8","A","America/Los_Angeles","airport","OurAirports"
5781,"LogroÃ±o-Agoncillo Airport","LogroÃ±o-Agoncillo","Spain","RJL","LELO",42.4609534888,-2.32223510742,1161,"1","E","Europe/Madrid","airport","OurAirports"
5788,"PÃ©cs-PogÃ¡ny Airport","PÃ©cs-PogÃ¡ny","Hungary","PEV","LHPP",45.990898,18.240996,1000,"1","N","Europe/Budapest","airport","OurAirports"
5791,"Aosta Airport","Aosta","Italy","AOT","LIMW",45.738499,7.36872,1791,"1","E","Europe/Rome","airport","OurAirports"
5795,"UÅŸak Airport","Usak","Turkey","USQ","LTBO",38.68149948120117,29.47170066833496,2897,"3","E","Europe/Istanbul","airport","OurAirports"
5796,"Kars Airport","Kars","Turkey","KSY","LTCF",40.562198638916016,43.1150016784668,5889,"3","E","Europe/Istanbul","airport","OurAirports"
5797,"ÅžanlÄ±urfa Airport","Sanliurfa","Turkey","SFQ","LTCH",37.09429931640625,38.84709930419922,1483,"3","E","Europe/Istanbul","airport","OurAirports"
5798,"KahramanmaraÅŸ Airport","Kahramanmaras","Turkey","KCM","LTCN",37.5388259888,36.9535217285,1723,"3","E","Europe/Istanbul","airport","OurAirports"
5799,"AÄŸrÄ± Airport","Agri","Turkey","AJI","LTCO",39.654541015625,43.025978088378906,5462,"3","E","Europe/Istanbul","airport","OurAirports"
5800,"AdÄ±yaman Airport","Adiyaman","Turkey","ADF","LTCP",37.7313995361,38.4688987732,2216,"3","E","Europe/Istanbul","airport","OurAirports"
5801,"SÃ¼leyman Demirel International Airport","Isparta","Turkey","ISE","LTFC",37.8554000854,30.368400573699997,2835,"3","E","Europe/Istanbul","airport","OurAirports"
5806,"Å½ilina Airport","Å½ilina","Slovakia","ILZ","LZZI",49.231498718299996,18.6135005951,1020,"1","E","Europe/Bratislava","airport","OurAirports"
5813,"Quezaltenango Airport","Quezaltenango","Guatemala","AAZ","MGQZ",14.8656,-91.501999,7779,"-6","U","America/Guatemala","airport","OurAirports"
5834,"Captain Rogelio Castillo National Airport","Celaya","Mexico","CYW","MMCY",20.546,-100.887001,5709,"-6","S","America/Mexico_City","airport","OurAirports"
5837,"El Lencero Airport","Jalapa","Mexico","JAL","MMJA",19.4750995636,-96.79750061040001,3127,"-6","S","America/Mexico_City","airport","OurAirports"
5848,"Tobias Bolanos International Airport","San Jose","Costa Rica","SYQ","MRPV",9.957050323486328,-84.13980102539062,3287,"-6","U","America/Costa_Rica","airport","OurAirports"
5890,"Hiva Oa-Atuona Airport","Hiva-oa","French Polynesia","AUQ","NTMN",-9.76879024506,-139.011001587,1481,"-9.5","U","Pacific/Marquesas","airport","OurAirports"
5922,"Fayzabad Airport","Faizabad","Afghanistan","FBD","OAFZ",37.121101,70.518097,3872,"4.5","U","Asia/Kabul","airport","OurAirports"
5924,"Dawadmi Domestic Airport","Dawadmi","Saudi Arabia","\N","OEDW",24.5,44.400001525878906,3429,"3","U","Asia/Riyadh","airport","OurAirports"
5925,"Al-Jawf Domestic Airport","Al-Jawf","Saudi Arabia","AJF","OESK",29.78510093688965,40.099998474121094,2261,"3","U","Asia/Riyadh","airport","OurAirports"
5926,"Wadi Al Dawasir Airport","Wadi-al-dawasir","Saudi Arabia","WAE","OEWD",20.504299163800003,45.1996002197,2062,"3","U","Asia/Riyadh","airport","OurAirports"
5927,"Khoram Abad Airport","Khorram Abad","Iran","KHD","OICK",33.43539810180664,48.28290176391602,3782,"3.5","E","Asia/Tehran","airport","OurAirports"
5928,"Bam Airport","Bam","Iran","BXR","OIKM",29.08419990539551,58.45000076293945,3231,"3.5","E","Asia/Tehran","airport","OurAirports"
5929,"Rafsanjan Airport","Rafsanjan","Iran","RJN","OIKR",30.29770088195801,56.05110168457031,5298,"3.5","E","Asia/Tehran","airport","OurAirports"
5930,"Bojnord Airport","Bojnourd","Iran","BJB","OIMN",37.49300003051758,57.30820083618164,3499,"3.5","E","Asia/Tehran","airport","OurAirports"
5931,"Sabzevar National Airport","Sabzevar","Iran","AFZ","OIMS",36.16809844970703,57.59519958496094,3010,"3.5","E","Asia/Tehran","airport","OurAirports"
5934,"Lar Airport","Lar","Iran","LRR","OISL",27.6746997833,54.3833007812,2641,"3.5","E","Asia/Tehran","airport","OurAirports"
5935,"Ardabil Airport","Ardabil","Iran","ADU","OITL",38.3256988525,48.4244003296,4315,"3.5","E","Asia/Tehran","airport","OurAirports"
5936,"Urmia Airport","Uromiyeh","Iran","OMH","OITR",37.6680984497,45.068698883100005,4343,"3.5","E","Asia/Tehran","airport","OurAirports"
5938,"Bannu Airport","Bannu","Pakistan","BNP","OPBN",32.9729,70.527901,1325,"5","N","Asia/Karachi","airport","OurAirports"
5940,"Chitral Airport","Chitral","Pakistan","CJL","OPCH",35.88660049438477,71.80059814453125,4920,"5","N","Asia/Karachi","airport","OurAirports"
5941,"Dalbandin Airport","Dalbandin","Pakistan","DBA","OPDB",28.8782997131,64.3998031616,2800,"5","N","Asia/Karachi","airport","OurAirports"
5946,"Khuzdar Airport","Khuzdar","Pakistan","KDD","OPKH",27.790599823,66.64730072020001,4012,"5","N","Asia/Karachi","airport","OurAirports"
5948,"Parachinar Airport","Parachinar","Pakistan","PAJ","OPPC",33.902099609400004,70.07160186770001,5800,"5","N","Asia/Karachi","airport","OurAirports"
5949,"Skardu Airport","Skardu","Pakistan","KDU","OPSD",35.33549880981445,75.53600311279297,7316,"5","N","Asia/Karachi","airport","OurAirports"
5952,"Sulaymaniyah International Airport","Sulaymaniyah","Iraq","ISU","ORSU",35.5617485046,45.316738128699996,2494,"3","U","Asia/Baghdad","airport","OurAirports"
5953,"Kamishly Airport","Kamishly","Syria","KAC","OSKL",37.020599365234375,41.19139862060547,1480,"2","E","Asia/Damascus","airport","OurAirports"
5954,"Sayun International Airport","Sayun Intl","Yemen","GXF","OYSY",15.9660997391,48.78829956049999,2097,"3","U","Asia/Aden","airport","OurAirports"
5999,"Fukushima Airport","Fukushima","Japan","FKS","RJSF",37.22740173339844,140.43099975585938,1221,"9","U","Asia/Tokyo","airport","OurAirports"
6027,"General Enrique Mosconi Airport","Tartagal","Argentina","TTG","SAST",-22.619600295999998,-63.7937011719,1472,"-3","N","America/Argentina/Salta","airport","OurAirports"
6028,"Las Heras Airport","Las Heras","Argentina","LHS","SAVH",-46.53829956049999,-68.9653015137,1082,"-3","N","America/Argentina/Rio_Gallegos","airport","OurAirports"
6034,"Orlando Bezerra de Menezes Airport","Juazeiro Do Norte","Brazil","JDO","SBJU",-7.21895980835,-39.270099639899996,1392,"-3","S","America/Fortaleza","airport","OurAirports"
6036,"Coronel HorÃ¡cio de Mattos Airport","LenÃ§Ã³is","Brazil","LEC","SBLE",-12.4822998047,-41.2770004272,1676,"-3","S","America/Fortaleza","airport","OurAirports"
6038,"Frank Miloye Milenkowichiâ€“MarÃ­lia State Airport","MarÃ­lia","Brazil","MII","SBML",-22.1968994141,-49.926399231000005,2122,"-3","S","America/Sao_Paulo","airport","OurAirports"
6039,"VitÃ³ria da Conquista Airport","VitÃ³ria Da Conquista","Brazil","VDC","SBQV",-14.8627996445,-40.8630981445,3002,"-3","S","America/Fortaleza","airport","OurAirports"
6041,"Toledo Airport","Toledo","Brazil","TOW","SBTD",-24.6863,-53.697497999999996,1843,"-3","S","America/Sao_Paulo","airport","OurAirports"
6042,"Ricardo GarcÃ­a Posada Airport","El Salvador","Chile","ESR","SCES",-26.31110000610352,-69.76519775390625,5240,"-4","S","America/Santiago","airport","OurAirports"
6044,"Sorocaba Airport","Sorocaba","Brazil","SOD","SDCO",-23.478001000000003,-47.490002000000004,2077,"-3","S","America/Sao_Paulo","airport","OurAirports"
6046,"Camilo Ponce Enriquez Airport","La Toma (Catamayo)","Ecuador","LOH","SETM",-3.99589,-79.371902,4056,"-5","U","America/Guayaquil","airport","OurAirports"
6049,"Santa Ana Airport","Cartago","Colombia","CRC","SKGO",4.75818,-75.9557,2979,"-5","U","America/Bogota","airport","OurAirports"
6050,"La Jagua Airport","GarzÃ³n","Colombia","\N","SKGZ",2.1464,-75.6944,2620,"-5","U","America/Bogota","airport","OurAirports"
6055,"El Yopal Airport","Yopal","Colombia","EYP","SKYP",5.31911,-72.384,1028,"-5","U","America/Bogota","airport","OurAirports"
6066,"Mayor General FAP Armando Revoredo Iglesias Airport","Cajamarca","Peru","CJA","SPJR",-7.1391801834106445,-78.4894027709961,8781,"-5","U","America/Lima","airport","OurAirports"
6067,"Alferez Fap David Figueroa Fernandini Airport","HuÃ¡nuco","Peru","HUU","SPNC",-9.878809928894043,-76.20480346679688,6070,"-5","U","America/Lima","airport","OurAirports"
6068,"Maria Reiche Neuman Airport","Nazca","Peru","NZC","SPZA",-14.854000091600001,-74.9615020752,1860,"-5","U","America/Lima","airport","OurAirports"
6071,"Escuela Mariscal Sucre Airport","Maracay","Venezuela","MYC","SVBS",10.249978065490724,-67.64942169189453,1338,"-4","U","America/Caracas","airport","OurAirports"
6085,"Zhezkazgan Airport","Zhezkazgan","Kazakhstan","DZN","UAKD",47.708302,67.733299,1250,"6","U","Asia/Qyzylorda","airport","OurAirports"
6089,"Ganja Airport","Ganja","Azerbaijan","KVD","UBBG",40.737701416015625,46.31760025024414,1083,"4","E","Asia/Baku","airport","OurAirports"
6090,"Nakhchivan Airport","Nakhchivan","Azerbaijan","NAJ","UBBN",39.18880081176758,45.45840072631836,2863,"4","E","Asia/Baku","airport","OurAirports"
6091,"Chulman Airport","Neryungri","Russia","NER","UELL",56.913898468018,124.91400146484,2812,"9","N","Asia/Yakutsk","airport","OurAirports"
6092,"Polyarny Airport","Yakutia","Russia","PYJ","UERP",66.4003982544,112.029998779,1660,"9","N","Asia/Yakutsk","airport","OurAirports"
6118,"Kyzyl Airport","Kyzyl","Russia","KYZ","UNKY",51.66939926147461,94.40059661865234,2123,"7","N","Asia/Krasnoyarsk","airport","OurAirports"
6119,"Spichenkovo Airport","Novokuznetsk","Russia","NOZ","UNWW",53.811401000000004,86.877197,1024,"7","N","Asia/Krasnoyarsk","airport","OurAirports"
6123,"Nalchik Airport","Nalchik","Russia","NAL","URMN",43.51290130615234,43.63660049438477,1461,"3","N","Europe/Moscow","airport","OurAirports"
6124,"Beslan Airport","Beslan","Russia","OGZ","URMO",43.2051010132,44.606601715100005,1673,"3","N","Europe/Moscow","airport","OurAirports"
6128,"Mercer County Airport","Bluefield","United States","BLF","KBLF",37.295799255371094,-81.20770263671875,2857,"-5","A","America/New_York","airport","OurAirports"
6147,"Khudzhand Airport","Khudzhand","Tajikistan","LBD","UTDL",40.21540069580078,69.6947021484375,1450,"5","U","Asia/Dushanbe","airport","OurAirports"
6148,"Andizhan Airport","Andizhan","Uzbekistan","AZN","UTKA",40.7276992798,72.2939987183,1515,"5","U","Asia/Samarkand","airport","OurAirports"
6149,"Fergana International Airport","Fergana","Uzbekistan","FEG","UTKF",40.3587989807,71.7450027466,1980,"5","U","Asia/Samarkand","airport","OurAirports"
6150,"Namangan Airport","Namangan","Uzbekistan","NMA","UTKN",40.9846000671,71.5567016602,1555,"5","U","Asia/Samarkand","airport","OurAirports"
6153,"Karshi Khanabad Airport","Khanabad","Uzbekistan","KSQ","UTSL",38.833599090599996,65.9215011597,1365,"5","U","Asia/Samarkand","airport","OurAirports"
6154,"Termez Airport","Termez","Uzbekistan","TMJ","UTST",37.28670120239258,67.30999755859375,1027,"5","U","Asia/Samarkand","airport","OurAirports"
6168,"Hubli Airport","Hubli","India","HBX","VAHB",15.361700058,75.08489990230001,2171,"5.5","N","Asia/Calcutta","airport","OurAirports"
6172,"Shillong Airport","Shillong","India","SHL","VEBI",25.70359992980957,91.97869873046876,2910,"5.5","N","Asia/Calcutta","airport","OurAirports"
6177,"Ban Huoeisay Airport","Huay Xai","Laos","HOE","VLHS",20.2572994232,100.43699646,1380,"7","N","Asia/Vientiane","airport","OurAirports"
6187,"Buon Ma Thuot Airport","Buonmethuot","Vietnam","BMV","VVBM",12.668299675,108.120002747,1729,"7","U","Asia/Saigon","airport","OurAirports"
6192,"Dien Bien Phu Airport","Dienbienphu","Vietnam","DIN","VVDB",21.3974990845,103.008003235,1611,"7","U","Asia/Saigon","airport","OurAirports"
6194,"Pleiku Airport","Pleiku","Vietnam","PXU","VVPK",14.00450038909912,108.01699829101562,2434,"7","U","Asia/Saigon","airport","OurAirports"
6199,"Loikaw Airport","Loikaw","Burma","LIW","VYLK",19.691499710083008,97.2147979736328,2940,"6.5","U","Asia/Rangoon","airport","OurAirports"
6205,"Bokondini Airport","Bokondini-Papua Island","Indonesia","BUI","WAJB",-3.6822,138.6755,4550,"9","N","Asia/Jayapura","airport","OurAirports"
6215,"Long Lellang Airport","Long Datih","Malaysia","LGL","WBGF",3.42100000381,115.153999329,1400,"8","N","Asia/Kuala_Lumpur","airport","OurAirports"
6218,"Bakalalan Airport","Bakalalan","Malaysia","BKM","WBGQ",3.973999977111816,115.61799621582031,2900,"8","N","Asia/Kuala_Lumpur","airport","OurAirports"
6220,"Bario Airport","Bario","Malaysia","BBN","WBGZ",3.7338900566101074,115.47899627685548,3350,"8","N","Asia/Kuala_Lumpur","airport","OurAirports"
6232,"Long Bawan Airport","Long Bawan-Borneo Island","Indonesia","LBW","WRLB",3.9028,115.6921,3165,"8","N","Asia/Makassar","airport","OurAirports"
6247,"Oakey Airport","Oakey","Australia","OKY","YBOK",-27.411399841308594,151.73500061035156,1335,"10","O","Australia/Brisbane","airport","OurAirports"
6249,"Bathurst Airport","Bathurst","Australia","BHS","YBTH",-33.409400939899996,149.65199279799998,2435,"10","O","Australia/Sydney","airport","OurAirports"
6261,"Cooma Snowy Mountains Airport","Cooma","Australia","OOM","YCOM",-36.3005981445,148.973999023,3088,"10","O","Australia/Sydney","airport","OurAirports"
6274,"Mount Hotham Airport","Mount Hotham","Australia","MHU","YHOT",-37.0475006104,147.333999634,4260,"10","O","Australia/Hobart","airport","OurAirports"
6275,"Hughenden Airport","Hughenden","Australia","HGD","YHUG",-20.815000534057614,144.22500610351562,1043,"10","O","Australia/Brisbane","airport","OurAirports"
6283,"Leonora Airport","Leonora","Australia","LNO","YLEO",-28.87809944152832,121.31500244140624,1217,"8","O","Australia/Perth","airport","OurAirports"
6290,"Leinster Airport","Leinster","Australia","LER","YLST",-27.843299865722656,120.7030029296875,1631,"8","O","Australia/Perth","airport","OurAirports"
6291,"Laverton Airport","Laverton","Australia","LVO","YLTN",-28.61359977722168,122.42400360107422,1530,"8","O","Australia/Perth","airport","OurAirports"
6293,"Meekatharra Airport","Meekatharra","Australia","MKR","YMEK",-26.6117000579834,118.5479965209961,1713,"8","O","Australia/Perth","airport","OurAirports"
6299,"Mount Magnet Airport","Mount Magnet","Australia","MMG","YMOG",-28.116100311279297,117.84200286865234,1354,"8","O","Australia/Perth","airport","OurAirports"
6310,"Newman Airport","Newman","Australia","ZNE","YNWN",-23.417800903299998,119.803001404,1724,"8","O","Australia/Perth","airport","OurAirports"
6314,"Paraburdoo Airport","Paraburdoo","Australia","PBO","YPBO",-23.171100616500002,117.745002747,1406,"8","O","Australia/Perth","airport","OurAirports"
6317,"Parkes Airport","Parkes","Australia","PKE","YPKS",-33.131401061999995,148.238998413,1069,"10","O","Australia/Sydney","airport","OurAirports"
6324,"Roma Airport","Roma","Australia","RMA","YROM",-26.545000076300006,148.774993896,1032,"10","O","Australia/Brisbane","airport","OurAirports"
6330,"Tennant Creek Airport","Tennant Creek","Australia","TCA","YTNK",-19.6343994140625,134.18299865722656,1236,"9.5","O","Australia/Darwin","airport","OurAirports"
6335,"Wiluna Airport","Wiluna","Australia","WUN","YWLU",-26.62919998168945,120.22100067138672,1649,"8","O","Australia/Perth","airport","OurAirports"
6344,"Datong Airport","Datong","China","DAT","ZBDT",40.060299,113.48200200000001,3442,"8","U","Asia/Shanghai","airport","OurAirports"
6345,"Baita International Airport","Hohhot","China","HET","ZBHH",40.851397999999996,111.82399699999999,3556,"8","U","Asia/Shanghai","airport","OurAirports"
6346,"Baotou Airport","Baotou","China","BAV","ZBOW",40.560001373291016,109.99700164794922,3321,"8","U","Asia/Shanghai","airport","OurAirports"
6348,"Tongliao Airport","Tongliao","China","TGO","ZBTL",43.556702,122.199997,2395,"8","U","Asia/Shanghai","airport","OurAirports"
6358,"Enshi Airport","Enshi","China","ENH","ZHES",30.3202991486,109.48500061,1605,"8","U","Asia/Shanghai","airport","OurAirports"
6363,"Golmud Airport","Golmud","China","GOQ","ZLGM",36.4006,94.786102,9334,"8","U","Asia/Shanghai","airport","OurAirports"
6366,"Xining Caojiabu Airport","Xining","China","XNN","ZLXN",36.5275,102.042999,7119,"8","U","Asia/Shanghai","airport","OurAirports"
6367,"Yan'an Ershilipu Airport","Yan'an","China","ENY","ZLYA",36.636902,109.554001,3100,"8","U","Asia/Shanghai","airport","OurAirports"
6369,"Arvaikheer Airport","Arvaikheer","Mongolia","AVK","ZMAH",46.25030136108398,102.802001953125,5932,"8","U","Asia/Ulaanbaatar","airport","OurAirports"
6370,"Altai Airport","Altai","Mongolia","LTI","ZMAT",46.37639999389648,96.22109985351562,7260,"8","U","Asia/Ulaanbaatar","airport","OurAirports"
6371,"Bayankhongor Airport","Bayankhongor","Mongolia","BYN","ZMBH",46.16329956054688,100.7040023803711,6085,"8","U","Asia/Ulaanbaatar","airport","OurAirports"
6372,"Dalanzadgad Airport","Dalanzadgad","Mongolia","DLZ","ZMDZ",43.59170150756836,104.43000030517578,4787,"8","U","Asia/Ulaanbaatar","airport","OurAirports"
6373,"Khovd Airport","Khovd","Mongolia","HVD","ZMKD",47.9541015625,91.6281967163086,4898,"7","U","Asia/Hovd","airport","OurAirports"
6374,"MÃ¶rÃ¶n Airport","Muren","Mongolia","MXV","ZMMN",49.66329956054688,100.0989990234375,4272,"8","U","Asia/Ulaanbaatar","airport","OurAirports"
6375,"Diqing Airport","Shangri-La","China","DIG","ZPDQ",27.7936,99.6772,10761,"8","U","Asia/Shanghai","airport","OurAirports"
6376,"Mangshi Airport","Luxi","China","LUM","ZPLX",24.4011,98.5317,2890,"8","U","Asia/Shanghai","airport","OurAirports"
6396,"Qamdo Bangda Airport","Bangda","China","BPX","ZUBD",30.553600311279297,97.1082992553711,14219,"8","U","Asia/Shanghai","airport","OurAirports"
6402,"Nyingchi Airport","Nyingchi","China","LZY","ZUNZ",29.303300857543945,94.33529663085938,9675,"8","U","Asia/Shanghai","airport","OurAirports"
6404,"Aksu Airport","Aksu","China","AKU","ZWAK",41.262501,80.291702,3816,"8","U","Asia/Shanghai","airport","OurAirports"
6406,"Kuqa Airport","Kuqa","China","KCA","ZWKC",41.677856,82.872917,3524,"8","U","Asia/Shanghai","airport","OurAirports"
6410,"Heihe Airport","Heihe","China","HEK","ZYHE",50.1716209371,127.308883667,8530,"8","U","Asia/Shanghai","airport","OurAirports"
6419,"Mount Keith Airport","Mount Keith","Australia","WME","YMNE",-27.286399841308594,120.55500030517578,1792,"8","O","Australia/Perth","airport","OurAirports"
6426,"Worcester Regional Airport","Worcester","United States","ORH","KORH",42.26729965209961,-71.87570190429688,1009,"-5","A","America/New_York","airport","OurAirports"
6430,"Yuncheng Guangong Airport","Yuncheng","China","YCU","ZBYC",35.116391,111.031388889,1242,"8","N","Asia/Shanghai","airport","OurAirports"
6431,"Lanzhou City Airport","Lanzhou","China","\N","ZLAN",36.033333,103.86667,5040,"8","N","Asia/Shanghai","airport","OurAirports"
6432,"Jiayuguan Airport","Jiayuguan","China","JGN","ZLJQ",39.856899,98.3414,5112,"8","N","Asia/Shanghai","airport","OurAirports"
6434,"Ordos Ejin Horo Airport","Dongsheng","China","DSN","ZBDS",39.49,109.861388889,4557,"8","N","Asia/Shanghai","airport","OurAirports"
6435,"Bao'anying Airport","Panzhihua","China","PZI","ZUZH",26.54,101.79852,1620,"8","N","Asia/Shanghai","airport","OurAirports"
6446,"Spencer Municipal Airport","Spencer","United States","SPW","KSPW",43.165500640869,-95.202796936035,1339,"-6","A","America/Chicago","airport","OurAirports"
6450,"Tannheim Airfield","Tannheim","Germany","\N","EDMT",48.009997999999996,10.098611,1903,"1","E","Europe/Berlin","airport","OurAirports"
6477,"Erechim Airport","Erechim","Brazil","ERM","SSER",-27.66189956665039,-52.2682991027832,2498,"-3","S","America/Sao_Paulo","airport","OurAirports"
6478,"La CÃ´te Airport","Prangins","Switzerland","\N","LSGP",46.40639877319336,6.258059978485107,1352,"1","E","Europe/Zurich","airport","OurAirports"
6479,"Courchevel Airport","Courcheval","France","CVF","LFLJ",45.39670181274414,6.6347198486328125,6588,"1","E","Europe/Paris","airport","OurAirports"
6492,"Ain Arnat Airport","Setif","Algeria","QSF","DAAS",36.178100585900005,5.32449007034,3360,"1","U","Africa/Algiers","airport","OurAirports"
6494,"Friedman Memorial Airport","Hailey","United States","SUN","KSUN",43.50439835,-114.2959976,5318,"-7","A","America/Denver","airport","OurAirports"
6497,"Yverdon-les-Bains Airport","Yverdon-Les-Bains","Switzerland","\N","LSGY",46.7619018555,6.61332988739,1421,"1","E","Europe/Zurich","airport","OurAirports"
6499,"Bielsko Biala Airport","Bielsko-Biala","Poland","\N","EPBA",49.80500030517578,19.00189971923828,1319,"1","E","Europe/Warsaw","airport","OurAirports"
6500,"Mason City Municipal Airport","Mason City","United States","MCW","KMCW",43.15779876710001,-93.33129882809999,1213,"-6","A","America/Chicago","airport","OurAirports"
6505,"Phoenix-Mesa-Gateway Airport","Mesa","United States","AZA","KIWA",33.30780029,-111.65499879999999,1382,"-7","N","America/Phoenix","airport","OurAirports"
6511,"Tekapo Aerodrome","Lake Tekapo","New Zealand","\N","NZTL",-44.0052986145,170.444000244,2496,"12","Z","Pacific/Auckland","airport","OurAirports"
6519,"Niederoeblarn Airport","Niederoeblarn","Austria","\N","LOGO",47.478297999999995,14.0083,2142,"1","E","Europe/Vienna","airport","OurAirports"
6712,"Anaktuvuk Pass Airport","Anaktuvuk Pass","United States","AKP","PAKP",68.13359833,-151.7429962,2102,"-9","A","America/Anchorage","airport","OurAirports"
